iter	MultiClass
929	0.005850890769
930	0.005844547993
931	0.005837779613
932	0.005830390293
933	0.005822544823
934	0.005816904913
935	0.005809037177
936	0.005802394021
937	0.005796410188
938	0.005790184368
939	0.005782337457
940	0.005777073851
941	0.005769665418
942	0.005763885077
943	0.005757046838
944	0.005750244046
945	0.005745952181
946	0.005739825464
947	0.005732935511
948	0.00572660738
949	0.005722952589
950	0.005717123699
951	0.005709601506
952	0.005702679808
953	0.005696290957
954	0.005689623871
955	0.005681476286
956	0.005677101623
957	0.005668715157
958	0.00566239935
959	0.005657122033
960	0.005649751588
961	0.005642066339
962	0.00563551066
963	0.005629346311
964	0.005625070742
965	0.00561984003
966	0.005613713684
967	0.0056061974
968	0.005598649637
969	0.005591596518
970	0.005582723902
971	0.005575934638
972	0.005570647189
973	0.005565242128
974	0.005561546616
975	0.005554448211
976	0.005548523526
977	0.00554203703
978	0.005534242563
979	0.005526627495
980	0.00551451538
981	0.005507677804
982	0.005502364087
983	0.00549581905
984	0.00548921984
985	0.005481443642
986	0.005477021704
987	0.005472047322
988	0.005467232474
989	0.005462292082
990	0.005454689087
991	0.005447390656
992	0.005439790672
993	0.005434356535
994	0.005429635236
995	0.005425357567
996	0.005419592342
997	0.005415735693
998	0.005411786053
999	0.005406337751
